num :    32   10.00 0.00000    9.00  653.00 :    3.00  (   0.00    8.00)      0.00   (   0.00    4.00)  422.00 :  0.006    63.00   653.00 | 47.65  0.25 vals :    32 (0.125 > 0.150) (0.000 < 0.411) (    0 >     5) (   35 >    37) compare:   24.00   37.444  0.1497  0.0000     0.0   34.980  0.1250  0.0000 
num :    33   11.00 0.00000    9.00  675.00 :    2.00  (   0.00    8.00)      0.00   (   0.00    4.00)  193.00 :  0.006    83.00   675.00 | 48.35  0.10 vals :    33 (0.123 > 0.131) (0.000 < 0.448) (    1 >     6) (   35 >    37) compare:   17.00   37.020  0.1309  0.0000     0.0   34.548  0.1234  0.0000 
num :    34   10.00 0.00000   10.00  697.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    3.00)   65.00 :  0.007    31.00   174.00 | 40.50  0.10 vals :    34 (0.190 > 0.127) (0.000 < 0.513) (    2 >     6) (   36 >    37) compare:   22.00   37.336  0.1266  0.0000     1.0   36.216  0.1897  0.0000 
num :    35   10.00 0.00000   10.00  754.00 :    0.00  (   0.00    9.00)      0.00   (   0.00    4.00)    0.00 :  0.007    38.00   154.00 | 43.40  0.10 vals :    35 (0.230 > 0.129) (0.000 < 0.425) (    6 >     5) (   36 >    39) compare:   29.00   38.782  0.1293  0.0000     1.0   35.946  0.2298  0.0000 
num :    36   11.00 0.00000   10.00  625.00 :    4.00  (   0.00    6.00)      0.00   (   0.00    4.00)  221.00 :  0.003    48.00   625.00 | 47.10  0.30 vals :    36 (0.135 > 0.142) (0.000 < 0.433) (    1 >     5) (   36 >    38) compare:   28.00   38.462  0.1423  0.0000     0.0   35.542  0.1347  0.0000 
num :    37    9.00 0.00000    8.00  641.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    5.00)  297.00 :  0.003    63.00   641.00 | 52.00  0.45 vals :    37 (0.182 > 0.136) (0.000 < 0.450) (    1 >     5) (   35 >    38) compare:   13.00   38.274  0.1363  0.0000     0.0   35.446  0.1818  0.0000 
num :    38    9.00 0.00000    8.00  708.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    6.00)  282.00 :  0.003    78.00   708.00 | 47.50  0.15 vals :    38 (0.181 > 0.128) (0.000 < 0.480) (    1 >     5) (   35 >    38) compare:   19.00   37.788  0.1284  0.0000     0.0   35.076  0.1805  0.0000 
num :    39   10.00 0.00000    9.00  813.00 :    0.00  (   0.00    9.00)      0.00   (   0.00    4.00)  697.00 :  0.006     9.00   813.00 | 42.50  0.20 vals :    39 (0.151 > 0.134) (0.000 < 0.446) (    0 >     6) (   37 >    38) compare:   19.00   37.704  0.1344  0.0000     0.0   36.816  0.1505  0.0000 
num :    40   10.00 0.00000   10.00  695.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    3.00)   18.00 :  0.007    28.00   149.00 | 48.20  0.10 vals :    40 (0.209 > 0.142) (0.000 < 0.445) (    3 >     5) (   37 >    38) compare:   16.00   38.300  0.1421  0.0000     1.0   36.564  0.2085  0.0000 
num :    41   11.00 0.00000   11.00  784.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    4.00)  456.00 :  0.005    98.00   185.00 | 40.10  0.45 vals :    41 (0.203 > 0.159) (0.000 < 0.409) (    1 >     6) (   36 >    38) compare:   16.00   38.304  0.1590  0.0000     1.0   35.712  0.2032  0.0000 
num :    42    9.00 0.00000    7.00  827.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    5.00)   92.00 :  0.002    68.00   827.00 | 39.30  0.00 vals :    42 (0.183 > 0.175) (0.000 < 0.398) (    2 >     6) (   36 >    39) compare:   11.00   38.818  0.1748  0.0000     0.0   36.138  0.1829  0.0000 
num :    43   11.00 0.00000   10.00  815.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    4.00)  495.00 :  0.004   102.00   815.00 | 38.75  0.20 vals :    43 (0.163 > 0.136) (0.000 < 0.448) (    1 >     6) (   36 >    38) compare:   22.00   38.494  0.1359  0.0000     0.0   35.670  0.1627  0.0000 
num :    44   12.00 0.00000    8.00  826.00 :    0.00  (   0.00    6.00)      0.00   (   0.00    5.00)  284.00 :  0.001   200.00   826.00 | 32.30  0.25 vals :    44 (0.159 > 0.143) (0.000 < 0.465) (    1 >     6) (   35 >    39) compare:   33.00   38.908  0.1430  0.0000     0.0   35.236  0.1591  0.0000 
num :    45   12.00 0.00000   11.00  940.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    6.00)  399.00 :  0.001   287.00   940.00 | 26.40  0.25 vals :    45 (0.168 > 0.157) (0.000 < 0.461) (    1 >     6) (   35 >    39) compare:   67.00   39.078  0.1568  0.0000     0.0   34.922  0.1682  0.0000 
num :    46    9.00 0.00000    7.00  966.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    5.00)    0.00 :  0.003   120.00   966.00 | 28.15  0.70 vals :    46 (0.212 > 0.155) (0.000 < 0.426) (    7 >     6) (   36 >    39) compare:   30.00   39.342  0.1548  0.0000     0.0   35.950  0.2119  0.0000 
num :    47   11.00 0.00000    9.00  899.00 :   19.00  (   0.00    8.00)      1.00   (   0.00    3.00)  716.00 :  0.005   186.00   899.00 | 30.20  0.30 vals :    47 (0.116 > 0.198) (0.000 < 0.384) (    0 >     6) (   35 >    40) compare:   62.00   39.960  0.1981  0.0000     0.0   35.488  0.1155  0.0000 
num :    48    9.00 0.00000    7.00  849.00 :   34.00  (   0.00    7.00)      2.00   (   0.00    3.00)  417.00 :  0.005   238.00   849.00 | 40.35  0.35 vals :    48 (0.108 > 0.206) (0.000 < 0.389) (    1 >     6) (   35 >    39) compare:   24.00   39.462  0.2061  0.0000     0.0   35.106  0.1076  0.0000 
num :    49    9.00 0.00000    9.00  809.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    2.00)    4.00 :  0.007   302.00   124.00 | 45.55  0.25 vals :    49 (0.197 > 0.169) (0.000 < 0.422) (    5 >     8) (   35 >    40) compare:   25.00   39.830  0.1688  0.0000     1.0   34.810  0.1966  0.0000 
num :    50   10.00 0.00000    7.00  777.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    2.00)  251.00 :  0.006   399.00   777.00 | 42.75  0.30 vals :    50 (0.189 > 0.144) (0.000 < 0.446) (    1 >     6) (   35 >    40) compare:   24.00   40.064  0.1445  0.0000     0.0   34.552  0.1887  0.0000 
