

0 ###..#..# 17 16 21.280    3  6  5 
0 ###..#.## 18 16 8.404     2  5  4 
0 ###..#.#. 19 16 14.807    3  4  3 
0 ###..###. 20 16 43.040    4  3  4 
0 ###..#### 21 16 42.637    3  4  5 

0 ###..##.#  0 17 29.913    4  5  6 
0 ###..##..  1 17 61.915    5  4  5 
0 ###...#..  2 17 34.896    6  3  4 
0 ###...#.#  3 17 69.694    5  4  5 
0 ###...###  4 17 42.418    4  3  4 
0 ###...##.  5 17 -23.979   5  2  3 
0 ###....#.  6 17 -47.412   4  3  2 
0 ###....##  7 17 12.985    3  4  3 
0 ###.....#  8 17 65.861    4  5  4 
0 ###......  9 17 37.064    -5 4  -3
0 #.#...... 10 17 35.580    -4 -3 -4
0 #.#.....# 11 17 35.177    -3 4  -5
0 #.#....## 12 17 -38.079   2  3  4 
0 #.#....#. 13 17 -69.276   -3 2  -3
0 #.#...##. 14 17 -64.930   4  1  4 
0 #.#...### 15 17 -27.733   3  2  5 
0 #.#...#.# 16 17 19.924    4  3  6 
0 #.#...#.. 17 17 14.326    -5 2  -5
0 #.#..##.. 18 17 31.591    4  3  6 
0 #.#..##.# 19 17 -29.611   3  4  7 
0 #.#..#### 20 17 -37.268   2  3  6 
0 #.#..###. 21 17 -7.665    3  2  5 

0 #.#..#.#.  0 18 -16.811   2  3  4 
0 #.#..#.##  1 18 -52.414   1  4  5 
0 #.#..#..#  2 18 -19.158   2  5  6 
0 #.#..#...  3 18 48.045    -3 4  -5
0 #.#.##...  4 18 67.713    4  5  4 
0 #.#.##..#  5 18 29.711    3  6  5 
0 #.#.##.##  6 18 12.454    2  5  4 
0 #.#.##.#.  7 18 18.857    3  4  3 
0 #.#.####.  8 18 37.604    4  3  4 
0 #.#.#####  9 18 37.201    3  4  5 
0 #.#.###.# 10 18 28.857    4  5  6 
0 #.#.###.. 11 18 60.860    5  4  5 
0 #.#.#.#.. 12 18 32.395    6  3  4 
0 #.#.#.#.# 13 18 67.192    5  4  5 
0 #.#.#.### 14 18 35.536    4  3  4 
0 #.#.#.##. 15 18 -30.861   5  2  3 
0 #.#.#..#. 16 18 -44.808   4  3  2 
0 #.#.#..## 17 18 15.589    3  4  3 
0 #.#.#...# 18 18 72.846    4  5  4 
0 #.#.#.... 19 18 44.048    -5 4  -3
0 #.###.... 20 18 46.416    6  5  4 
0 #.###...# 21 18 43.614    5  6  5 

0 #.###..##  0 19 67.957    4  5  4 
0 #.###..#.  1 19 39.160    5  4  3 
0 #.###.##.  2 19 25.107    6  3  4 
0 #.###.###  3 19 59.904    5  4  5 
0 #.###.#.#  4 19 9.960     6  5  6 
0 #.###.#..  5 19 6.763     7  4  5 
0 #.#####..  6 19 4.323     6  5  6 
0 #.#####.#  7 19 -59.280   5  6  7 
0 #.#######  8 19 30.664    4  5  6 
0 #.######.  9 19 62.667    5  4  5 
0 #.####.#. 10 19 71.920    4  5  4 
0 #.####.## 11 19 33.917    3  6  5 
0 #.####..# 12 19 -30.426   4  7  6 
0 #.####... 13 19 39.176    5  6  5 
0 #.##.#... 14 19 35.274    4  5  6 
0 #.##.#..# 15 19 -63.529   3  6  7 
0 #.##.#.## 16 19 -15.185   2  5  6 
0 #.##.#.#. 17 19 52.017    3  4  5 
0 #.##.###. 18 19 33.164    4  3  6 
0 #.##.#### 19 19 -28.039   3  4  7 
0 #.##.##.# 20 19 -101.983  4  5  8 
0 #.##.##.. 21 19 -9.180    5  4  7 

0 #.##..#..  0 20 4.460     6  3  6 
0 #.##..#.#  1 20 -21.543   5  4  7 
0 #.##..###  2 20 12.401    4  3  6 
0 #.##..##.  3 20 6.804     5  2  5 
0 #.##...#.  4 20 30.457    4  3  4 
0 #.##...##  5 20 30.055    3  4  5 
0 #.##....#  6 20 21.711    4  5  6 
0 #.##.....  7 20 53.714    -5 4  -5
0 #..#.....  8 20 63.737    -4 -5 -4
0 #..#....#  9 20 25.734    -3 6  -5
0 #..#...## 10 20 8.478     2  5  4 
0 #..#...#. 11 20 14.881    -3 4  -3
0 #..#..##. 12 20 36.247    4  3  4 
0 #..#..### 13 20 35.844    3  4  5 
0 #..#..#.# 14 20 27.500    4  5  6 
0 #..#..#.. 15 20 59.503    -5 4  -5
0 #..#.##.. 16 20 36.484    4  5  6 
0 #..#.##.# 17 20 -62.319   3  6  7 
0 #..#.#### 18 20 -13.975   2  5  6 
0 #..#.###. 19 20 53.228    3  4  5 
