0 ##.#..##. 7 14 11.333333 
0 ##.#...#. 8 14 -3.333333 
0 ##.#...## 9 14 4.666667 
0 ##.#....# 10 14 11.333333 
0 ##.#..... 11 14 3.333333 
0 ####..... 12 14 4.666667 
0 ####....# 13 14 12.666667 
0 ####...## 14 14 14.000000 
0 ####...#. 15 14 6.000000 
0 ####..##. 16 14 12.666667 
0 ####..### 17 14 20.666667 
0 ####..#.# 18 14 11.333333 
0 ####..#.. 19 14 3.333333 
0 ####.##.. 20 14 -4.666667 
0 ####.##.# 21 14 -12.666667 

0 ####.#### 0 15 4.666667 
0 ####.###. 1 15 12.666667 
0 ####.#.#. 2 15 14.000000 
0 ####.#.## 3 15 6.000000 
0 ####.#..# 4 15 -3.333333 
0 ####.#... 5 15 4.666667 
0 ######... 6 15 -14.000000 
0 ######..# 7 15 -6.000000 
0 ######.## 8 15 11.333333 
0 ######.#. 9 15 3.333333 
0 ########. 10 15 10.000000 
0 ######### 11 15 18.000000 
0 #######.# 12 15 -7.333333 
0 #######.. 13 15 -15.333333 
0 #####.#.. 14 15 -15.333333 
0 #####.#.# 15 15 8.666667 
0 #####.### 16 15 26.000000 
0 #####.##. 17 15 2.000000 
0 #####..#. 18 15 -12.666667 
0 #####..## 19 15 11.333333 
0 #####...# 20 15 2.000000 
0 #####.... 21 15 -22.000000 

0 ###.#.... 0 16 -20.666667 
0 ###.#...# 1 16 3.333333 
0 ###.#..## 2 16 -11.333333 
0 ###.#..#. 3 16 -35.333333 
0 ###.#.##. 4 16 -12.666667 
0 ###.#.### 5 16 11.333333 
0 ###.#.#.# 6 16 18.000000 
0 ###.#.#.. 7 16 -6.000000 
0 ###.###.. 8 16 4.666667 
0 ###.###.# 9 16 12.666667 
0 ###.##### 10 16 14.000000 
0 ###.####. 11 16 6.000000 
0 ###.##.#. 12 16 -8.666667 
0 ###.##.## 13 16 -0.666667 
0 ###.##..# 14 16 6.000000 
0 ###.##... 15 16 -2.000000 
0 ###..#... 16 16 16.666667 
0 ###..#..# 17 16 8.666667 
0 ###..#.## 18 16 -6.000000 
0 ###..#.#. 19 16 2.000000 
0 ###..###. 20 16 8.666667 
0 ###..#### 21 16 0.666667 

0 ###..##.# 0 17 7.333333 
0 ###..##.. 1 17 15.333333 
0 ###...#.. 2 17 12.666667 
0 ###...#.# 3 17 20.666667 
0 ###...### 4 17 6.000000 
0 ###...##. 5 17 -2.000000 
0 ###....#. 6 17 -16.666667 
0 ###....## 7 17 -8.666667 
0 ###.....# 8 17 14.000000 
0 ###...... 9 17 6.000000 
0 #.#...... 10 17 16.666667 
0 #.#.....# 11 17 8.666667 
0 #.#....## 12 17 -19.333333 
0 #.#....#. 13 17 -11.333333 
0 #.#...##. 14 17 -7.333333 
0 #.#...### 15 17 -15.333333 
0 #.#...#.# 16 17 4.666667 
0 #.#...#.. 17 17 12.666667 
0 #.#..##.. 18 17 10.000000 
0 #.#..##.# 19 17 -14.000000 
0 #.#..#### 20 17 -26.000000 
0 #.#..###. 21 17 -2.000000 

0 #.#..#.#. 0 18 2.000000 
0 #.#..#.## 1 18 -22.000000 
0 #.#..#..# 2 18 -2.000000 
0 #.#..#... 3 18 22.000000 
0 #.#.##... 4 18 19.333333 
0 #.#.##..# 5 18 11.333333 
0 #.#.##.## 6 18 -0.666667 
0 #.#.##.#. 7 18 7.333333 
0 #.#.####. 8 18 11.333333 
0 #.#.##### 9 18 3.333333 
0 #.#.###.# 10 18 7.333333 
0 #.#.###.. 11 18 15.333333 
0 #.#.#.#.. 12 18 10.000000 
0 #.#.#.#.# 13 18 18.000000 
0 #.#.#.### 14 18 6.000000 
0 #.#.#.##. 15 18 -2.000000 
0 #.#.#..#. 16 18 -14.000000 
0 #.#.#..## 17 18 -6.000000 
0 #.#.#...# 18 18 14.000000 
0 #.#.#.... 19 18 6.000000 
0 #.###.... 20 18 4.666667 
0 #.###...# 21 18 12.666667 

0 #.###..## 0 19 16.666667 
0 #.###..#. 1 19 8.666667 
0 #.###.##. 2 19 12.666667 
0 #.###.### 3 19 20.666667 
0 #.###.#.# 4 19 8.666667 
0 #.###.#.. 5 19 0.666667 
0 #.#####.. 6 19 -4.666667 
0 #.#####.# 7 19 -12.666667 
0 #.####### 8 19 7.333333 
0 #.######. 9 19 15.333333 
0 #.####.#. 10 19 19.333333 
0 #.####.## 11 19 11.333333 
0 #.####..# 12 19 -0.666667 
0 #.####... 13 19 7.333333 
0 #.##.#... 14 19 10.000000 
0 #.##.#..# 15 19 -14.000000 
0 #.##.#.## 16 19 -10.000000 
0 #.##.#.#. 17 19 14.000000 
0 #.##.###. 18 19 2.000000 
0 #.##.#### 19 19 -22.000000 
0 #.##.##.# 20 19 -34.000000 
0 #.##.##.. 21 19 -10.000000 

0 #.##..#.. 0 20 3.333333 
0 #.##..#.# 1 20 -4.666667 
0 #.##..### 2 20 -0.666667 
0 #.##..##. 3 20 7.333333 
0 #.##...#. 4 20 11.333333 
0 #.##...## 5 20 3.333333 
0 #.##....# 6 20 7.333333 
0 #.##..... 7 20 15.333333 
0 #..#..... 8 20 24.666667 
0 #..#....# 9 20 16.666667 
0 #..#...## 10 20 4.666667 
0 #..#...#. 11 20 12.666667 
0 #..#..##. 12 20 16.666667 
0 #..#..### 13 20 8.666667 
0 #..#..#.# 14 20 12.666667 
0 #..#..#.. 15 20 20.666667 
0 #..#.##.. 16 20 4.666667 
0 #..#.##.# 17 20 -19.333333 
0 #..#.#### 18 20 -15.333333 
0 #..#.###. 19 20 8.666667 
0 #..#.#.#. 20 20 12.666667 
0 #..#.#.## 21 20 -11.333333 

0 #..#.#..# 0 21 -7.333333 
0 #..#.#... 1 21 16.666667 
0 #..###... 2 21 0.666667 
0 #..###..# 3 21 -7.333333 
0 #..###.## 4 21 -3.333333 
0 #..###.#. 5 21 4.666667 
0 #..#####. 6 21 8.666667 
0 #..###### 7 21 0.666667 
0 #..####.# 8 21 -11.333333 
0 #..####.. 9 21 -3.333333 
0 #..##.#.. 10 21 4.666667 
0 #..##.#.# 11 21 12.666667 
0 #..##.### 12 21 16.666667 
0 #..##.##. 13 21 8.666667 
0 #..##..#. 14 21 -3.333333 
0 #..##..## 15 21 4.666667 
0 #..##...# 16 21 8.666667 
0 #..##.... 17 21 0.666667 
0 #...#.... 18 21 -0.666667 
0 #...#...# 19 21 7.333333 
0 #...#..## 20 21 -20.666667 
0 #...#..#. 21 21 -28.666667 
